partida_id,rodata,data,hora,mandante,visitante,vencedor,arena,mandante_placar,visitante_placar,mandante_estado,visitante_estado,ano,mes,dia_semana,tipo_resultado,diferenca_gols,total_gols,foi_equilibrado,foi_goleada,mandante_chutes,mandante_chutes_no_alvo,mandante_posse_de_bola,mandante_passes,mandante_precisao_passes,mandante_faltas,mandante_cartao_amarelo,mandante_cartao_vermelho,mandante_impedimentos,mandante_escanteios,visitante_chutes,visitante_chutes_no_alvo,visitante_posse_de_bola,visitante_passes,visitante_precisao_passes,visitante_faltas,visitante_cartao_amarelo,visitante_cartao_vermelho,visitante_impedimentos,visitante_escanteios,gols_contra,total_gols_registrados,gols_penalty,total_cartoes_amarelos,total_cartoes,total_cartoes_vermelhos
87,8,2003-05-10,16:00,Parana,Ponte Preta,Parana,Pinheirão,3,2,PR,SP,2003,5,Saturday,Vitória Mandante,1,5,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,8,2003-05-10,18:00,Corinthians,Criciuma,Corinthians,Pacaembu,3,0,SP,SC,2003,5,Saturday,Vitória Mandante,3,3,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,8,2003-05-11,16:00,Vasco,Bahia,-,São Januário,1,1,RJ,BA,2003,5,Sunday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,8,2003-05-11,16:00,Paysandu,Fluminense,-,Mangueirão,2,2,PA,RJ,2003,5,Sunday,Empate,0,4,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,8,2003-05-11,16:00,Atletico-MG,Sao Paulo,-,Mineirão,2,2,MG,SP,2003,5,Sunday,Empate,0,4,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,8,2003-05-11,16:00,Vitoria,Fortaleza,Vitoria,Barradão,2,1,BA,CE,2003,5,Sunday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,8,2003-05-11,16:00,Guarani,Internacional,Guarani,Brinco de Ouro,3,0,SP,RS,2003,5,Sunday,Vitória Mandante,3,3,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,8,2003-05-11,16:00,Athletico-PR,Juventude,Athletico-PR,Arena da Baixada,2,0,PR,RS,2003,5,Sunday,Vitória Mandante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,8,2003-05-11,16:00,Figueirense,Sao Caetano,Figueirense,Orlando Scarpelli,3,0,SC,SP,2003,5,Sunday,Vitória Mandante,3,3,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,8,2003-05-11,18:00,Gremio,Coritiba,Gremio,Olímpico,1,0,RS,PR,2003,5,Sunday,Vitória Mandante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,9,2003-05-17,16:00,Fluminense,Figueirense,Fluminense,Maracanã,3,0,RJ,SC,2003,5,Saturday,Vitória Mandante,3,3,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,9,2003-05-17,16:00,Sao Caetano,Atletico-MG,Sao Caetano,Anacleto Campanella,2,0,SP,MG,2003,5,Saturday,Vitória Mandante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,9,2003-05-17,18:00,Juventude,Santos,-,Alfredo Jaconi,1,1,RS,SP,2003,5,Saturday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,9,2003-05-18,16:00,Bahia,Paysandu,Bahia,Fonte Nova,2,0,BA,PA,2003,5,Sunday,Vitória Mandante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,9,2003-05-18,16:00,Internacional,Athletico-PR,-,Beira Rio,1,1,RS,PR,2003,5,Sunday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,9,2003-05-18,16:00,Coritiba,Vasco,-,Couto Pereira,1,1,PR,RJ,2003,5,Sunday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,9,2003-05-18,16:00,Cruzeiro,Corinthians,-,Mineirão,1,1,MG,SP,2003,5,Sunday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,9,2003-05-18,16:00,Fortaleza,Goias,Fortaleza,Castelão,1,0,CE,GO,2003,5,Sunday,Vitória Mandante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,9,2003-05-18,16:00,Ponte Preta,Gremio,Ponte Preta,Moisés Lucarelli,2,1,SP,RS,2003,5,Sunday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,9,2003-05-18,16:00,Criciuma,Vitoria,-,Heriberto Hulse,1,1,SC,BA,2003,5,Sunday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,9,2003-05-18,18:00,Flamengo,Guarani,-,Maracanã,1,1,RJ,SP,2003,5,Sunday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,9,2003-05-18,18:00,Sao Paulo,Parana,Sao Paulo,Morumbi,2,0,SP,PR,2003,5,Sunday,Vitória Mandante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,10,2003-05-24,16:00,Atletico-MG,Fluminense,Atletico-MG,Independência,3,0,MG,RJ,2003,5,Saturday,Vitória Mandante,3,3,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,10,2003-05-24,16:00,Parana,Sao Caetano,-,Pinheirão,1,1,PR,SP,2003,5,Saturday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,10,2003-05-24,16:00,Corinthians,Juventude,Corinthians,Pacaembu,3,0,SP,RS,2003,5,Saturday,Vitória Mandante,3,3,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,10,2003-05-24,18:00,Vasco,Ponte Preta,Vasco,São Januário,1,0,RJ,SP,2003,5,Saturday,Vitória Mandante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,10,2003-05-25,16:00,Athletico-PR,Flamengo,Athletico-PR,Arena da Baixada,4,1,PR,RJ,2003,5,Sunday,Vitória Mandante,3,5,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,10,2003-05-25,16:00,Paysandu,Coritiba,Coritiba,Mangueirão,1,3,PA,PR,2003,5,Sunday,Vitória Visitante,2,4,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,10,2003-05-25,16:00,Goias,Criciuma,Criciuma,Serra Dourada,0,2,GO,SC,2003,5,Sunday,Vitória Visitante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,10,2003-05-25,16:00,Gremio,Sao Paulo,Sao Paulo,Olímpico,1,2,RS,SP,2003,5,Sunday,Vitória Visitante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,10,2003-05-25,16:00,Guarani,Fortaleza,Guarani,Brinco de Ouro,2,1,SP,CE,2003,5,Sunday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,10,2003-05-25,16:00,Figueirense,Bahia,Figueirense,Orlando Scarpelli,1,0,SC,BA,2003,5,Sunday,Vitória Mandante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,10,2003-05-25,18:00,Vitoria,Cruzeiro,Vitoria,Barradão,2,1,BA,MG,2003,5,Sunday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,10,2003-05-25,18:00,Santos,Internacional,Santos,Vila Belmiro,2,1,SP,RS,2003,5,Sunday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,11,2003-05-31,16:00,Fluminense,Athletico-PR,Fluminense,Édson Passos,2,1,RJ,PR,2003,5,Saturday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,11,2003-05-31,16:00,Cruzeiro,Criciuma,Cruzeiro,Mineirão,2,0,MG,SC,2003,5,Saturday,Vitória Mandante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,11,2003-05-31,16:00,Coritiba,Guarani,Coritiba,Couto Pereira,3,2,PR,SP,2003,5,Saturday,Vitória Mandante,1,5,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,11,2003-05-31,16:00,Ponte Preta,Sao Caetano,-,Moisés Lucarelli,0,0,SP,SP,2003,5,Saturday,Empate,0,0,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,11,2003-05-31,18:00,Internacional,Paysandu,Internacional,Beira Rio,2,1,RS,PA,2003,5,Saturday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,11,2003-06-01,16:00,Parana,Flamengo,Parana,Pinheirão,6,2,PR,RJ,2003,6,Sunday,Vitória Mandante,4,8,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,11,2003-06-01,16:00,Bahia,Goias,Bahia,Fonte Nova,2,1,BA,GO,2003,6,Sunday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,11,2003-06-01,16:00,Fortaleza,Juventude,Fortaleza,Castelão,3,1,CE,RS,2003,6,Sunday,Vitória Mandante,2,4,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,11,2003-06-01,16:00,Figueirense,Gremio,Figueirense,Orlando Scarpelli,2,1,SC,RS,2003,6,Sunday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,11,2003-06-01,16:00,Santos,Sao Paulo,Santos,Vila Belmiro,3,2,SP,SP,2003,6,Sunday,Vitória Mandante,1,5,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,11,2003-06-01,18:00,Corinthians,Vitoria,Corinthians,Pacaembu,4,0,SP,BA,2003,6,Sunday,Vitória Mandante,4,4,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
132,11,2003-06-01,18:00,Vasco,Atletico-MG,-,São Januário,2,2,RJ,MG,2003,6,Sunday,Empate,0,4,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
133,12,2003-06-07,16:00,Vitoria,Fluminense,Vitoria,Barradão,2,1,BA,RJ,2003,6,Saturday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
134,12,2003-06-07,16:00,Guarani,Santos,Santos,Brinco de Ouro,1,2,SP,SP,2003,6,Saturday,Vitória Visitante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
135,12,2003-06-07,16:00,Gremio,Fortaleza,Gremio,Olímpico,3,1,RS,CE,2003,6,Saturday,Vitória Mandante,2,4,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
136,12,2003-06-07,18:00,Atletico-MG,Figueirense,-,Independência,1,1,MG,SC,2003,6,Saturday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
137,12,2003-06-08,16:00,Paysandu,Parana,Paysandu,Mangueirão,3,0,PA,PR,2003,6,Sunday,Vitória Mandante,3,3,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
138,12,2003-06-08,16:00,Juventude,Vasco,-,Alfredo Jaconi,0,0,RS,RJ,2003,6,Sunday,Empate,0,0,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
139,12,2003-06-08,16:00,Athletico-PR,Ponte Preta,Athletico-PR,Arena da Baixada,4,2,PR,SP,2003,6,Sunday,Vitória Mandante,2,6,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
140,12,2003-06-08,16:00,Goias,Coritiba,Coritiba,Serra Dourada,1,2,GO,PR,2003,6,Sunday,Vitória Visitante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
141,12,2003-06-08,16:00,Sao Caetano,Corinthians,Sao Caetano,Anacleto Campanella,1,0,SP,SP,2003,6,Sunday,Vitória Mandante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
142,12,2003-06-08,18:00,Criciuma,Internacional,Criciuma,Heriberto Hulse,1,0,SC,RS,2003,6,Sunday,Vitória Mandante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
143,12,2003-06-08,18:00,Sao Paulo,Bahia,-,Morumbi,2,2,SP,BA,2003,6,Sunday,Empate,0,4,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
145,13,2003-06-14,16:00,Fluminense,Goias,Goias,Maracanã,2,3,RJ,GO,2003,6,Saturday,Vitória Visitante,1,5,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
146,13,2003-06-14,16:00,Ponte Preta,Guarani,Guarani,Moisés Lucarelli,0,2,SP,SP,2003,6,Saturday,Vitória Visitante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
147,13,2003-06-14,18:00,Coritiba,Athletico-PR,Coritiba,Couto Pereira,2,0,PR,PR,2003,6,Saturday,Vitória Mandante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
148,13,2003-06-15,16:00,Corinthians,Sao Paulo,Sao Paulo,Morumbi,1,2,SP,SP,2003,6,Sunday,Vitória Visitante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
149,13,2003-06-15,16:00,Fortaleza,Paysandu,Paysandu,Presidente Vargas,1,2,CE,PA,2003,6,Sunday,Vitória Visitante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
150,13,2003-06-15,16:00,Parana,Juventude,Juventude,Pinheirão,1,2,PR,RS,2003,6,Sunday,Vitória Visitante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
151,13,2003-06-15,16:00,Gremio,Internacional,-,Olímpico,0,0,RS,RS,2003,6,Sunday,Empate,0,0,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
152,13,2003-06-15,16:00,Santos,Sao Caetano,Sao Caetano,Vila Belmiro,0,1,SP,SP,2003,6,Sunday,Vitória Visitante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
153,13,2003-06-15,16:00,Criciuma,Figueirense,Criciuma,Heriberto Hulse,1,0,SC,SC,2003,6,Sunday,Vitória Mandante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
154,13,2003-06-15,16:00,Bahia,Vitoria,Bahia,Fonte Nova,2,1,BA,BA,2003,6,Sunday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
155,13,2003-06-15,18:00,Vasco,Flamengo,Flamengo,Maracanã,1,2,RJ,RJ,2003,6,Sunday,Vitória Visitante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
156,13,2003-06-15,18:00,Cruzeiro,Atletico-MG,-,Mineirão,0,0,MG,MG,2003,6,Sunday,Empate,0,0,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
157,14,2003-06-19,16:00,Bahia,Coritiba,-,Fonte Nova,2,2,BA,PR,2003,6,Thursday,Empate,0,4,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
158,14,2003-06-21,16:00,Vasco,Criciuma,Vasco,São Januário,2,0,RJ,SC,2003,6,Saturday,Vitória Mandante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
159,14,2003-06-21,16:00,Atletico-MG,Gremio,Atletico-MG,Mineirão,3,2,MG,RS,2003,6,Saturday,Vitória Mandante,1,5,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
160,14,2003-06-21,16:00,Internacional,Parana,Internacional,Beira Rio,2,1,RS,PR,2003,6,Saturday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
161,14,2003-06-21,18:00,Sao Paulo,Goias,Sao Paulo,Morumbi,1,0,SP,GO,2003,6,Saturday,Vitória Mandante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
162,14,2003-06-22,16:00,Paysandu,Flamengo,-,Mangueirão,2,2,PA,RJ,2003,6,Sunday,Empate,0,4,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
163,14,2003-06-22,16:00,Ponte Preta,Corinthians,-,Moisés Lucarelli,3,3,SP,SP,2003,6,Sunday,Empate,0,6,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
164,14,2003-06-22,16:00,Sao Caetano,Vitoria,Sao Caetano,Anacleto Campanella,2,1,SP,BA,2003,6,Sunday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
165,14,2003-06-22,16:00,Figueirense,Fortaleza,-,Orlando Scarpelli,2,2,SC,CE,2003,6,Sunday,Empate,0,4,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
166,14,2003-06-22,18:00,Juventude,Cruzeiro,Cruzeiro,Alfredo Jaconi,0,1,RS,MG,2003,6,Sunday,Vitória Visitante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
167,14,2003-06-22,18:00,Fluminense,Guarani,Fluminense,Maracanã,5,2,RJ,SP,2003,6,Sunday,Vitória Mandante,3,7,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
168,15,2003-06-28,16:00,Fortaleza,Vasco,Vasco,Castelão,0,1,CE,RJ,2003,6,Saturday,Vitória Visitante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
169,15,2003-06-28,16:00,Coritiba,Sao Caetano,Coritiba,Couto Pereira,2,0,PR,SP,2003,6,Saturday,Vitória Mandante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
170,15,2003-06-28,16:00,Gremio,Juventude,Juventude,Olímpico,1,4,RS,RS,2003,6,Saturday,Vitória Visitante,3,5,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
171,15,2003-06-28,16:00,Santos,Bahia,Santos,Vila Belmiro,4,0,SP,BA,2003,6,Saturday,Vitória Mandante,4,4,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
172,15,2003-06-28,18:00,Flamengo,Figueirense,Figueirense,Maracanã,0,2,RJ,SC,2003,6,Saturday,Vitória Visitante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
173,15,2003-06-29,16:00,Corinthians,Fluminense,Corinthians,Pacaembu,1,0,SP,RJ,2003,6,Sunday,Vitória Mandante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
174,15,2003-06-29,16:00,Guarani,Sao Paulo,Sao Paulo,Brinco de Ouro,0,1,SP,SP,2003,6,Sunday,Vitória Visitante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
